State,Year,Season,Crop,Area,Production,Rainfall
Tamil Nadu,1999,Kharif     ,Ragi,1706,3248,922.6
Tamil Nadu,1999,Kharif     ,Rice,22710,105619,922.6
Tamil Nadu,1999,Kharif     ,Sesamum,2066,1715,922.6
Tamil Nadu,1999,Kharif     ,Sunflower,1649,1763,922.6
Tamil Nadu,1999,Kharif     ,Urad,14557,11427,922.6
Tamil Nadu,1999,Kharif     ,Varagu,261,193,922.6
Tamil Nadu,1999,Rabi       ,Gram,616,406,922.6
Tamil Nadu,1999,Rabi       ,Samai,326,247,922.6
Tamil Nadu,1999,Whole Year ,Banana,1239,27016,922.6
Tamil Nadu,1999,Whole Year ,Black pepper,208,38,922.6
Tamil Nadu,1999,Whole Year ,Cashewnut,2,1,922.6
Tamil Nadu,1999,Whole Year ,Coriander,229,53,922.6
Tamil Nadu,1999,Whole Year ,Dry chillies,555,407,922.6
Tamil Nadu,1999,Whole Year ,Guar seed,10190,125323,922.6
Tamil Nadu,1999,Whole Year ,Onion,6851,49562,922.6
Tamil Nadu,1999,Whole Year ,Sannhamp,581,425,922.6
Tamil Nadu,1999,Whole Year ,Sugarcane,10190,1361516,922.6
Tamil Nadu,1999,Whole Year ,Tapioca,13692,544052,922.6
Tamil Nadu,1999,Whole Year ,Turmeric,2279,9151,922.6
Tamil Nadu,2000,Kharif     ,Arhar/Tur,6731,4655,972
Tamil Nadu,2000,Kharif     ,Bajra,558,816,972
Tamil Nadu,2000,Kharif     ,Castor seed,11372,3517,972
Tamil Nadu,2000,Kharif     ,Cotton(lint),3992,8366,972
Tamil Nadu,2000,Kharif     ,Groundnut,49694,98441,972
Tamil Nadu,2000,Kharif     ,Horse-gram,3980,2028,972
Tamil Nadu,2000,Kharif     ,Jowar,63220,73596,972
Tamil Nadu,2000,Kharif     ,Maize,581,935,972
Tamil Nadu,2000,Kharif     ,Mesta,8,32,972
Tamil Nadu,2000,Kharif     ,Moong(Green Gram),10100,7393,972
Tamil Nadu,2000,Kharif     ,Other Cereals & Millets,970,644,972
Tamil Nadu,2000,Kharif     ,Other Kharif pulses,3210,645,972
Tamil Nadu,2000,Kharif     ,Ragi,1315,2260,972
Tamil Nadu,2000,Kharif     ,Rice,21456,100757,972
Tamil Nadu,2000,Kharif     ,Sesamum,1753,1454,972
Tamil Nadu,2000,Kharif     ,Sunflower,506,581,972
Tamil Nadu,2000,Kharif     ,Urad,10944,8591,972
Tamil Nadu,2000,Rabi       ,Gram,928,612,972
Tamil Nadu,2000,Whole Year ,Banana,4746,103484,972
Tamil Nadu,2000,Whole Year ,Black pepper,169,31,972
Tamil Nadu,2000,Whole Year ,Coriander,140,33,972
Tamil Nadu,2000,Whole Year ,Dry chillies,646,408,972
Tamil Nadu,2000,Whole Year ,Onion,3583,25921,972
Tamil Nadu,2000,Whole Year ,Potato,47,807,972
Tamil Nadu,2000,Whole Year ,Sannhamp,656,478,972
Tamil Nadu,2000,Whole Year ,Sugarcane,10930,1460389,972
Tamil Nadu,2000,Whole Year ,Sweet potato,7,85,972
Tamil Nadu,2000,Whole Year ,Tapioca,25900,1029137,972
Tamil Nadu,2000,Whole Year ,Turmeric,2436,12774,972
Tamil Nadu,2001,Kharif     ,Arhar/Tur,5917,5910,483.4
Tamil Nadu,2001,Kharif     ,Bajra,350,490,483.4
Tamil Nadu,2001,Kharif     ,Cotton(lint),3462,7450,483.4
Tamil Nadu,2001,Kharif     ,Groundnut,61269,121710,483.4
Tamil Nadu,2001,Kharif     ,Jowar,10020,16970,483.4
Tamil Nadu,2001,Kharif     ,Moong(Green Gram),9549,9210,483.4
Tamil Nadu,2001,Kharif     ,Ragi,1037,1760,483.4
Tamil Nadu,2001,Kharif     ,Rice,21361,97610,483.4
Tamil Nadu,2001,Kharif     ,Sesamum,1821,1850,483.4
Tamil Nadu,2001,Kharif     ,Sunflower,526,850,483.4
Tamil Nadu,2001,Kharif     ,Urad,8998,7680,483.4
Tamil Nadu,2001,Whole Year ,Sugarcane,11574,1361300,483.4
Tamil Nadu,2002,Kharif     ,Arhar/Tur,3602,2225,318
Tamil Nadu,2002,Kharif     ,Bajra,434,448,318
Tamil Nadu,2002,Kharif     ,Castor seed,8127,2445,318
Tamil Nadu,2002,Kharif     ,Cotton(lint),2318,4117,318
Tamil Nadu,2002,Kharif     ,Groundnut,49860,55516,318
Tamil Nadu,2002,Kharif     ,Horse-gram,3835,975,318
Tamil Nadu,2002,Kharif     ,Jowar,22624,24115,318
Tamil Nadu,2002,Kharif     ,Korra,276,127,318
Tamil Nadu,2002,Kharif     ,Maize,427,796,318
Tamil Nadu,2002,Kharif     ,Moong(Green Gram),9565,5301,318
Tamil Nadu,2002,Kharif     ,Other Kharif pulses,5393,1083,318
Tamil Nadu,2002,Kharif     ,Ragi,850,1410,318
Tamil Nadu,2002,Kharif     ,Rice,9442,34968,318
Tamil Nadu,2002,Kharif     ,Samai,365,264,318
Tamil Nadu,2002,Kharif     ,Sesamum,482,294,318
Tamil Nadu,2002,Kharif     ,Small millets,192,114,318
Tamil Nadu,2002,Kharif     ,Sunflower,187,238,318
Tamil Nadu,2002,Kharif     ,Urad,6508,4462,318
Tamil Nadu,2002,Kharif     ,Varagu,142,158,318
Tamil Nadu,2002,Rabi       ,Gram,14,7,318
Tamil Nadu,2002,Whole Year ,Banana,898,33184,318
Tamil Nadu,2002,Whole Year ,Bhindi,387,3014,318
Tamil Nadu,2002,Whole Year ,Brinjal,490,5247,318
Tamil Nadu,2002,Whole Year ,Cabbage,4,235,318
Tamil Nadu,2002,Whole Year ,Cashewnut,2,1,318
Tamil Nadu,2002,Whole Year ,Citrus Fruit,68,75,318
Tamil Nadu,2002,Whole Year ,Coconut ,2174,21000,318
Tamil Nadu,2002,Whole Year ,Coriander,102,19,318
Tamil Nadu,2002,Whole Year ,Dry chillies,490,291,318
Tamil Nadu,2002,Whole Year ,Dry ginger,10,160,318
Tamil Nadu,2002,Whole Year ,Grapes,1,15,318
Tamil Nadu,2002,Whole Year ,Jack Fruit,198,2241,318
Tamil Nadu,2002,Whole Year ,Mango,1026,6148,318
Tamil Nadu,2002,Whole Year ,Onion,2048,17317,318
Tamil Nadu,2002,Whole Year ,Orange,51,79,318
Tamil Nadu,2002,Whole Year ,Other Vegetables,220,5,318
Tamil Nadu,2002,Whole Year ,Pineapple,1107,34394,318
Tamil Nadu,2002,Whole Year ,Pome Fruit,347,1815,318
Tamil Nadu,2002,Whole Year ,Sugarcane,10661,1446560,318
Tamil Nadu,2002,Whole Year ,Sweet potato,10,137,318
Tamil Nadu,2002,Whole Year ,Tapioca,6827,312351,318
Tamil Nadu,2002,Whole Year ,Tobacco,7,8,318
Tamil Nadu,2002,Whole Year ,Tomato,943,9694,318
Tamil Nadu,2002,Whole Year ,Turmeric,1816,6455,318
Tamil Nadu,2003,Kharif     ,Arhar/Tur,1286,994,348.5
Tamil Nadu,2003,Kharif     ,Bajra,1024,1113,348.5
Tamil Nadu,2003,Kharif     ,Castor seed,3335,1003,348.5
Tamil Nadu,2003,Kharif     ,Cotton(lint),2699,4556,348.5
Tamil Nadu,2003,Kharif     ,Dry ginger,11,156,348.5
Tamil Nadu,2003,Kharif     ,Groundnut,44499,61630,348.5
Tamil Nadu,2003,Kharif     ,Horse-gram,2327,623,348.5
Tamil Nadu,2003,Kharif     ,Jowar,24410,18887,348.5
Tamil Nadu,2003,Kharif     ,Korra,204,94,348.5
Tamil Nadu,2003,Kharif     ,Maize,626,1167,348.5
Tamil Nadu,2003,Kharif     ,Moong(Green Gram),6900,5015,348.5
Tamil Nadu,2003,Kharif     ,Other Kharif pulses,1205,242,348.5
Tamil Nadu,2003,Kharif     ,Ragi,595,1096,348.5
Tamil Nadu,2003,Kharif     ,Rice,7479,24358,348.5
Tamil Nadu,2003,Kharif     ,Sesamum,532,326,348.5
Tamil Nadu,2003,Kharif     ,Small millets,463,235,348.5
Tamil Nadu,2003,Kharif     ,Sunflower,435,312,348.5
Tamil Nadu,2003,Kharif     ,Urad,2483,1122,348.5
Tamil Nadu,2003,Rabi       ,Gram,80,37,348.5
Tamil Nadu,2003,Whole Year ,Banana,1523,53876,348.5
Tamil Nadu,2003,Whole Year ,Bhindi,476,3639,348.5
Tamil Nadu,2003,Whole Year ,Black pepper,581,107,348.5
Tamil Nadu,2003,Whole Year ,Brinjal,430,4389,348.5
Tamil Nadu,2003,Whole Year ,Cardamom,28,2,348.5
Tamil Nadu,2003,Whole Year ,Citrus Fruit,58,61,348.5
Tamil Nadu,2003,Whole Year ,Coconut ,3715,36400,348.5
Tamil Nadu,2003,Whole Year ,Coriander,81,24,348.5
Tamil Nadu,2003,Whole Year ,Dry chillies,370,197,348.5
Tamil Nadu,2003,Whole Year ,Garlic,59,269,348.5
Tamil Nadu,2003,Whole Year ,Grapes,3,72,348.5
Tamil Nadu,2003,Whole Year ,Jack Fruit,265,2560,348.5
Tamil Nadu,2003,Whole Year ,Mango,965,4009,348.5
Tamil Nadu,2003,Whole Year ,Onion,2553,28593,348.5
Tamil Nadu,2003,Whole Year ,Orange,107,210,348.5
Tamil Nadu,2003,Whole Year ,Pineapple,657,21089,348.5
Tamil Nadu,2003,Whole Year ,Pome Fruit,305,2141,348.5
Tamil Nadu,2003,Whole Year ,Sugarcane,10628,1337109,348.5
Tamil Nadu,2003,Whole Year ,Tapioca,17511,798839,348.5
Tamil Nadu,2003,Whole Year ,Tomato,774,6901,348.5
Tamil Nadu,2003,Whole Year ,Turmeric,1161,5105,348.5
Tamil Nadu,2004,Kharif     ,Arhar/Tur,1307,1066,1037.6
Tamil Nadu,2004,Kharif     ,Bajra,345,412,1037.6
Tamil Nadu,2004,Kharif     ,Castor seed,2910,875,1037.6
Tamil Nadu,2004,Kharif     ,Cotton(lint),3488,5486,1037.6
Tamil Nadu,2004,Kharif     ,Groundnut,48111,51156,1037.6
Tamil Nadu,2004,Kharif     ,Horse-gram,2102,874,1037.6
Tamil Nadu,2004,Kharif     ,Jowar,24633,18403,1037.6
Tamil Nadu,2004,Kharif     ,Maize,1975,3682,1037.6
Tamil Nadu,2004,Kharif     ,Moong(Green Gram),8565,4485,1037.6
Tamil Nadu,2004,Kharif     ,Other Kharif pulses,2010,403,1037.6
Tamil Nadu,2004,Kharif     ,Ragi,132,247,1037.6
Tamil Nadu,2004,Kharif     ,Rice,9042,28793,1037.6
Tamil Nadu,2004,Kharif     ,Sesamum,667,422,1037.6
Tamil Nadu,2004,Kharif     ,Small millets,373,250,1037.6
Tamil Nadu,2004,Kharif     ,Sunflower,370,434,1037.6
Tamil Nadu,2004,Kharif     ,Urad,3518,2468,1037.6
Tamil Nadu,2004,Rabi       ,Gram,16,7,1037.6
Tamil Nadu,2004,Whole Year ,Arecanut,188,240,1037.6
Tamil Nadu,2004,Whole Year ,Banana,902,38314,1037.6
Tamil Nadu,2004,Whole Year ,Cardamom,30,2,1037.6
Tamil Nadu,2004,Whole Year ,Coconut ,3841,44700,1037.6
Tamil Nadu,2004,Whole Year ,Coriander,32,14,1037.6
Tamil Nadu,2004,Whole Year ,Dry chillies,206,137,1037.6
Tamil Nadu,2004,Whole Year ,Onion,2789,28026,1037.6
Tamil Nadu,2004,Whole Year ,Sugarcane,9476,1306920,1037.6
Tamil Nadu,2004,Whole Year ,Sweet potato,4,60,1037.6
Tamil Nadu,2004,Whole Year ,Tapioca,18068,827090,1037.6
Tamil Nadu,2004,Whole Year ,Turmeric,1399,7070,1037.6
Tamil Nadu,2005,Kharif     ,Arhar/Tur,832,705,1365.3
Tamil Nadu,2005,Kharif     ,Bajra,389,543,1365.3
Tamil Nadu,2005,Kharif     ,Castor seed,3181,957,1365.3
Tamil Nadu,2005,Kharif     ,Cotton(lint),3140,7789,1365.3
Tamil Nadu,2005,Kharif     ,Groundnut,47639,75304,1365.3
Tamil Nadu,2005,Kharif     ,Horse-gram,709,440,1365.3
Tamil Nadu,2005,Kharif     ,Jowar,29907,28940,1365.3
Tamil Nadu,2005,Kharif     ,Moong(Green Gram),4268,3023,1365.3
Tamil Nadu,2005,Kharif     ,Other Kharif pulses,383,556,1365.3
Tamil Nadu,2005,Kharif     ,Ragi,260,782,1365.3
Tamil Nadu,2005,Kharif     ,Rice,18833,68849,1365.3
Tamil Nadu,2005,Kharif     ,Sesamum,538,318,1365.3
Tamil Nadu,2005,Kharif     ,Small millets,415,277,1365.3
Tamil Nadu,2005,Kharif     ,Sunflower,555,1282,1365.3
Tamil Nadu,2005,Kharif     ,Urad,846,618,1365.3
Tamil Nadu,2005,Rabi       ,Rapeseed &Mustard,19,5,1365.3
Tamil Nadu,2005,Whole Year ,Arecanut,140,237,1365.3
Tamil Nadu,2005,Whole Year ,Banana,2005,98454,1365.3
Tamil Nadu,2005,Whole Year ,Black pepper,79,15,1365.3
Tamil Nadu,2005,Whole Year ,Cardamom,15,1,1365.3
Tamil Nadu,2005,Whole Year ,Cashewnut,4,2,1365.3
Tamil Nadu,2005,Whole Year ,Coconut ,5119,832,1365.3
Tamil Nadu,2005,Whole Year ,Coriander,26,8,1365.3
Tamil Nadu,2005,Whole Year ,Dry chillies,180,117,1365.3
Tamil Nadu,2005,Whole Year ,Onion,2709,31875,1365.3
Tamil Nadu,2005,Whole Year ,Sugarcane,13278,1844553,1365.3
Tamil Nadu,2005,Whole Year ,Sweet potato,330,6883,1365.3
Tamil Nadu,2005,Whole Year ,Tapioca,22325,1076497,1365.3
Tamil Nadu,2005,Whole Year ,Turmeric,2115,12943,1365.3
Tamil Nadu,2006,Kharif     ,Rice,15222,57678,927.9
Tamil Nadu,2006,Kharif     ,Small millets,715,315,927.9
Tamil Nadu,2006,Whole Year ,Arecanut,256,462,927.9
Tamil Nadu,2006,Whole Year ,Arhar/Tur,607,745,927.9
Tamil Nadu,2006,Whole Year ,Bajra,541,865,927.9
Tamil Nadu,2006,Whole Year ,Banana,2432,130317,927.9
Tamil Nadu,2006,Whole Year ,Black pepper,33,6,927.9
Tamil Nadu,2006,Whole Year ,Cardamom,30,2,927.9
Tamil Nadu,2006,Whole Year ,Cashewnut,1,1,927.9
Tamil Nadu,2006,Whole Year ,Castor seed,1672,503,927.9
Tamil Nadu,2006,Whole Year ,Coconut ,5108,660,927.9
Tamil Nadu,2006,Whole Year ,Coriander,14,4,927.9
Tamil Nadu,2006,Whole Year ,Cotton(lint),3162,10016,927.9
Tamil Nadu,2006,Whole Year ,Dry chillies,330,229,927.9
Tamil Nadu,2006,Whole Year ,Dry ginger,32,596,927.9
Tamil Nadu,2006,Whole Year ,Garlic,1,2,927.9
Tamil Nadu,2006,Whole Year ,Gram,65,30,927.9
Tamil Nadu,2006,Whole Year ,Groundnut,42195,73063,927.9
Tamil Nadu,2006,Whole Year ,Horse-gram,547,488,927.9
Tamil Nadu,2006,Whole Year ,Jowar,16408,16843,927.9
Tamil Nadu,2006,Whole Year ,Maize,2764,14053,927.9
Tamil Nadu,2006,Whole Year ,Moong(Green Gram),2192,1776,927.9
Tamil Nadu,2006,Whole Year ,Onion,2296,23967,927.9
Tamil Nadu,2006,Whole Year ,Potato,146,2179,927.9
Tamil Nadu,2006,Whole Year ,Ragi,193,493,927.9
Tamil Nadu,2006,Whole Year ,Rapeseed &Mustard,19,5,927.9
Tamil Nadu,2006,Whole Year ,Sesamum,271,191,927.9
Tamil Nadu,2006,Whole Year ,Sugarcane,21058,3967643,927.9
Tamil Nadu,2006,Whole Year ,Sunflower,558,1020,927.9
Tamil Nadu,2006,Whole Year ,Sweet potato,60,1008,927.9
Tamil Nadu,2006,Whole Year ,Tapioca,25520,1236457,927.9
Tamil Nadu,2006,Whole Year ,Turmeric,2120,9411,927.9
Tamil Nadu,2006,Whole Year ,Urad,806,675,927.9
Tamil Nadu,2007,Kharif     ,Rice,12205,45300,1067.2
Tamil Nadu,2007,Kharif     ,Small millets,447,383,1067.2
Tamil Nadu,2007,Whole Year ,Arecanut,268,894,1067.2
Tamil Nadu,2007,Whole Year ,Arhar/Tur,334,281,1067.2
Tamil Nadu,2007,Whole Year ,Bajra,210,358,1067.2
Tamil Nadu,2007,Whole Year ,Banana,2522,120402,1067.2
Tamil Nadu,2007,Whole Year ,Black pepper,144,26,1067.2
Tamil Nadu,2007,Whole Year ,Cardamom,21,1,1067.2
Tamil Nadu,2007,Whole Year ,Castor seed,1762,530,1067.2
Tamil Nadu,2007,Whole Year ,Coconut ,5434,990,1067.2
Tamil Nadu,2007,Whole Year ,Coriander,3,1,1067.2
Tamil Nadu,2007,Whole Year ,Cotton(lint),3058,8831,1067.2
Tamil Nadu,2007,Whole Year ,Dry chillies,200,101,1067.2
Tamil Nadu,2007,Whole Year ,Gram,5,2,1067.2
Tamil Nadu,2007,Whole Year ,Groundnut,34324,56984,1067.2
Tamil Nadu,2007,Whole Year ,Horse-gram,467,381,1067.2
Tamil Nadu,2007,Whole Year ,Jowar,15738,13051,1067.2
Tamil Nadu,2007,Whole Year ,Maize,4377,24088,1067.2
Tamil Nadu,2007,Whole Year ,Moong(Green Gram),2098,1573,1067.2
Tamil Nadu,2007,Whole Year ,Onion,2061,23596,1067.2
Tamil Nadu,2007,Whole Year ,Ragi,277,660,1067.2
Tamil Nadu,2007,Whole Year ,Rapeseed &Mustard,16,4,1067.2
Tamil Nadu,2007,Whole Year ,Sesamum,401,245,1067.2
Tamil Nadu,2007,Whole Year ,Small millets,447,383,1067.2
Tamil Nadu,2007,Whole Year ,Sugarcane,19450,2457760,1067.2
Tamil Nadu,2007,Whole Year ,Sunflower,1281,2036,1067.2
Tamil Nadu,2007,Whole Year ,Sweet potato,51,688,1067.2
Tamil Nadu,2007,Whole Year ,Tapioca,28445,1210020,1067.2
Tamil Nadu,2007,Whole Year ,Turmeric,2019,11743,1067.2
Tamil Nadu,2007,Whole Year ,Urad,180,157,1067.2
Tamil Nadu,2008,Kharif     ,Rice,13909,67301,1203.4
Tamil Nadu,2008,Kharif     ,Small millets,339,268,1203.4
Tamil Nadu,2008,Whole Year ,Arecanut,321,586,1203.4
Tamil Nadu,2008,Whole Year ,Arhar/Tur,289,337,1203.4
Tamil Nadu,2008,Whole Year ,Bajra,119,242,1203.4
Tamil Nadu,2008,Whole Year ,Banana,2705,120244,1203.4
Tamil Nadu,2008,Whole Year ,Black pepper,193,36,1203.4
Tamil Nadu,2008,Whole Year ,Cardamom,23,2,1203.4
Tamil Nadu,2008,Whole Year ,Castor seed,1464,441,1203.4
Tamil Nadu,2008,Whole Year ,Coconut ,6082,940000,1203.4
Tamil Nadu,2008,Whole Year ,Cotton(lint),3090,9434,1203.4
Tamil Nadu,2008,Whole Year ,Dry chillies,173,87,1203.4
Tamil Nadu,2008,Whole Year ,Gram,29,14,1203.4
Tamil Nadu,2008,Whole Year ,Groundnut,31188,59329,1203.4
Tamil Nadu,2008,Whole Year ,Horse-gram,681,320,1203.4
Tamil Nadu,2008,Whole Year ,Jowar,17385,11456,1203.4
Tamil Nadu,2008,Whole Year ,Maize,7937,43589,1203.4
Tamil Nadu,2008,Whole Year ,Moong(Green Gram),1835,1444,1203.4
Tamil Nadu,2008,Whole Year ,Onion,2292,25077,1203.4
Tamil Nadu,2008,Whole Year ,Ragi,216,382,1203.4
Tamil Nadu,2008,Whole Year ,Rapeseed &Mustard,41,10,1203.4
Tamil Nadu,2008,Whole Year ,Sesamum,571,397,1203.4
Tamil Nadu,2008,Whole Year ,Small millets,339,268,1203.4
Tamil Nadu,2008,Whole Year ,Sugarcane,18959,2356130,1203.4
Tamil Nadu,2008,Whole Year ,Sunflower,858,1706,1203.4
Tamil Nadu,2008,Whole Year ,Sweet potato,7,129,1203.4
Tamil Nadu,2008,Whole Year ,Tapioca,28312,1237518,1203.4
Tamil Nadu,2008,Whole Year ,Turmeric,2149,16201,1203.4
Tamil Nadu,2008,Whole Year ,Urad,300,94,1203.4
Tamil Nadu,2009,Kharif     ,Rice,10687,45946,928.5
Tamil Nadu,2009,Kharif     ,Small millets,296,246,928.5
Tamil Nadu,2009,Whole Year ,Arecanut,337,619,928.5
Tamil Nadu,2009,Whole Year ,Arhar/Tur,382,362,928.5
Tamil Nadu,2009,Whole Year ,Bajra,268,440,928.5
Tamil Nadu,2009,Whole Year ,Banana,2610,112220,928.5
Tamil Nadu,2009,Whole Year ,Black pepper,292,54,928.5
Tamil Nadu,2009,Whole Year ,Cardamom,15,1,928.5
Tamil Nadu,2009,Whole Year ,Castor seed,1674,504,928.5
Tamil Nadu,2009,Whole Year ,Coconut ,6623,109800,928.5
Tamil Nadu,2009,Whole Year ,Coriander,26,10,928.5
Tamil Nadu,2009,Whole Year ,Cotton(lint),2816,8372,928.5
Tamil Nadu,2009,Whole Year ,Dry chillies,219,117,928.5
Tamil Nadu,2009,Whole Year ,Gram,75,35,928.5
Tamil Nadu,2009,Whole Year ,Groundnut,29550,46377,928.5
Tamil Nadu,2009,Whole Year ,Horse-gram,330,152,928.5
Tamil Nadu,2009,Whole Year ,Jowar,9754,8459,928.5
Tamil Nadu,2009,Whole Year ,Maize,5323,27470,928.5
Tamil Nadu,2009,Whole Year ,Moong(Green Gram),2926,1581,928.5
Tamil Nadu,2009,Whole Year ,Onion,2088,26733,928.5
Tamil Nadu,2009,Whole Year ,Ragi,245,442,928.5
Tamil Nadu,2009,Whole Year ,Rapeseed &Mustard,7,2,928.5
Tamil Nadu,2009,Whole Year ,Sesamum,563,295,928.5
Tamil Nadu,2009,Whole Year ,Sugarcane,19050,2571979,928.5
Tamil Nadu,2009,Whole Year ,Sunflower,615,1088,928.5
Tamil Nadu,2009,Whole Year ,Tapioca,26856,1007100,928.5
Tamil Nadu,2009,Whole Year ,Tobacco,3,3,928.5
Tamil Nadu,2009,Whole Year ,Turmeric,2240,13925,928.5
Tamil Nadu,2009,Whole Year ,Urad,660,251,928.5
Tamil Nadu,2010,Kharif     ,Arhar/Tur,889,1035,1095.2
Tamil Nadu,2010,Kharif     ,Castor seed,2438,542,1095.2
Tamil Nadu,2010,Kharif     ,Cotton(lint),2188,7930,1095.2
Tamil Nadu,2010,Kharif     ,Groundnut,32639,76371,1095.2
Tamil Nadu,2010,Kharif     ,Horse-gram,739,335,1095.2
Tamil Nadu,2010,Kharif     ,Maize,9097,65298,1095.2
Tamil Nadu,2010,Kharif     ,Moong(Green Gram),6941,2822,1095.2
Tamil Nadu,2010,Kharif     ,Ragi,274,573,1095.2
Tamil Nadu,2010,Kharif     ,Rice,14058,53956,1095.2
Tamil Nadu,2010,Kharif     ,Sunflower,63,102,1095.2
Tamil Nadu,2010,Kharif     ,Urad,1692,753,1095.2
Tamil Nadu,2010,Rabi       ,Gram,66,31,1095.2
Tamil Nadu,2010,Whole Year ,Sugarcane,18445,2393368,1095.2
Tamil Nadu,2011,Kharif     ,Bajra,39,86,926.5
Tamil Nadu,2011,Kharif     ,Cotton(lint),1293,5802,926.5
Tamil Nadu,2011,Kharif     ,Groundnut,19314,40408,926.5
Tamil Nadu,2011,Kharif     ,Jowar,6563,4306,926.5
Tamil Nadu,2011,Kharif     ,Maize,3474,19739,926.5
Tamil Nadu,2011,Kharif     ,Ragi,190,501,926.5
Tamil Nadu,2011,Kharif     ,Rice,8129,35747,926.5
Tamil Nadu,2011,Rabi       ,Bajra,12,35,926.5
Tamil Nadu,2011,Rabi       ,Cotton(lint),1605,6002,926.5
Tamil Nadu,2011,Rabi       ,Groundnut,7224,24280,926.5
Tamil Nadu,2011,Rabi       ,Jowar,3354,4170,926.5
Tamil Nadu,2011,Rabi       ,Maize,3181,21152,926.5
Tamil Nadu,2011,Rabi       ,Ragi,1,3,926.5
Tamil Nadu,2011,Rabi       ,Rapeseed &Mustard,9,2,926.5
Tamil Nadu,2011,Whole Year ,Arecanut,521,1892,926.5
Tamil Nadu,2011,Whole Year ,Arhar/Tur,481,418,926.5
Tamil Nadu,2011,Whole Year ,Banana,2928,127938,926.5
Tamil Nadu,2011,Whole Year ,Black pepper,621,114,926.5
Tamil Nadu,2011,Whole Year ,Cardamom,22,2,926.5
Tamil Nadu,2011,Whole Year ,Cashewnut,18,5,926.5
Tamil Nadu,2011,Whole Year ,Castor seed,1790,734,926.5
Tamil Nadu,2011,Whole Year ,Coconut ,7466,113900000,926.5
Tamil Nadu,2011,Whole Year ,Coriander,20,9,926.5
Tamil Nadu,2011,Whole Year ,Dry chillies,147,64,926.5
Tamil Nadu,2011,Whole Year ,Dry ginger,186,2054,926.5
Tamil Nadu,2011,Whole Year ,Garlic,1,1,926.5
Tamil Nadu,2011,Whole Year ,Gram,49,32,926.5
Tamil Nadu,2011,Whole Year ,Horse-gram,710,383,926.5
Tamil Nadu,2011,Whole Year ,Moong(Green Gram),4511,2907,926.5
Tamil Nadu,2011,Whole Year ,Onion,2573,30438,926.5
Tamil Nadu,2011,Whole Year ,Potato,1,18,926.5
Tamil Nadu,2011,Whole Year ,Small millets,277,305,926.5
Tamil Nadu,2011,Whole Year ,Sugarcane,19733,2678224,926.5
Tamil Nadu,2011,Whole Year ,Sunflower,444,934,926.5
Tamil Nadu,2011,Whole Year ,Sweet potato,29,594,926.5
Tamil Nadu,2011,Whole Year ,Tapioca,27037,981818,926.5
Tamil Nadu,2011,Whole Year ,Turmeric,5724,49593,926.5
Tamil Nadu,2011,Whole Year ,Urad,643,467,926.5
Tamil Nadu,2012,Kharif     ,Arhar/Tur,1580,411,636.1
Tamil Nadu,2012,Kharif     ,Castor seed,4228,724.81,636.1
Tamil Nadu,2012,Kharif     ,Cotton(lint),2735,5318,636.1
Tamil Nadu,2012,Kharif     ,Groundnut,28686,39156,636.1
Tamil Nadu,2012,Kharif     ,Horse-gram,961,385,636.1
Tamil Nadu,2012,Kharif     ,Maize,8451,35427,636.1
Tamil Nadu,2012,Kharif     ,Moong(Green Gram),7848,559,636.1
Tamil Nadu,2012,Kharif     ,Ragi,104,219,636.1
Tamil Nadu,2012,Kharif     ,Rice,5545,20254,636.1
Tamil Nadu,2012,Kharif     ,Sunflower,292,351,636.1
Tamil Nadu,2012,Kharif     ,Urad,958,474,636.1
Tamil Nadu,2012,Rabi       ,Gram,54,25,636.1
Tamil Nadu,2012,Whole Year ,Sugarcane,20299,1607629,636.1
Tamil Nadu,2013,Kharif     ,Bajra,233,532,741.9
Tamil Nadu,2013,Kharif     ,Castor seed,2427,667,741.9
Tamil Nadu,2013,Kharif     ,Cotton(lint),1306,5637,741.9
Tamil Nadu,2013,Kharif     ,Groundnut,20802,39067,741.9
Tamil Nadu,2013,Kharif     ,Horse-gram,737,470,741.9
Tamil Nadu,2013,Kharif     ,Jowar,56498,64905,741.9
Tamil Nadu,2013,Kharif     ,Maize,4715,39255,741.9
Tamil Nadu,2013,Kharif     ,Moong(Green Gram),4664,671,741.9
Tamil Nadu,2013,Kharif     ,Onion,743,10130,741.9
Tamil Nadu,2013,Kharif     ,Ragi,80,219,741.9
Tamil Nadu,2013,Kharif     ,Rice,9180,50983,741.9
Tamil Nadu,2013,Kharif     ,Sunflower,32,58,741.9
Tamil Nadu,2013,Kharif     ,Urad,1548,1301,741.9
Tamil Nadu,2013,Rabi       ,Bajra,159,318,741.9
Tamil Nadu,2013,Rabi       ,Cotton(lint),602,1808,741.9
Tamil Nadu,2013,Rabi       ,Groundnut,4627,14586,741.9
Tamil Nadu,2013,Rabi       ,Horse-gram,485,312,741.9
Tamil Nadu,2013,Rabi       ,Jowar,32252,99516,741.9
Tamil Nadu,2013,Rabi       ,Maize,5314,45483,741.9
Tamil Nadu,2013,Rabi       ,Moong(Green Gram),1239,763,741.9
Tamil Nadu,2013,Rabi       ,Onion,1276,13502,741.9
Tamil Nadu,2013,Rabi       ,Ragi,101,401,741.9
Tamil Nadu,2013,Rabi       ,Rapeseed &Mustard,5,1,741.9
Tamil Nadu,2013,Rabi       ,Sunflower,24,104,741.9
